transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202505120163,ACC82257019,CUST293976141921993353649939699050996614504,2449.21,EGP,PayPal,Subscription,2025-05-12T10:13:35Z,Germany,Berlin,Netflix,Completed
TXN202505120164,ACC97192155,CUST285577197567938366664530353289552912178,4556.73,AED,CreditCard,POS,2025-05-12T10:13:40Z,USA,New York,DigitalStore,Pending
TXN202505120165,ACC43086762,CUST333620176210831104726327721148833975179,2258.94,EGP,Cash,Online Purchase,2025-05-12T10:13:45Z,UAE,Dubai,Amazon,Pending
TXN202505120166,ACC38685912,CUST97389664224579445837239780102615940489,4991.87,EGP,CreditCard,Subscription,2025-05-12T10:13:50Z,UAE,Dubai,Walmart,Cancelled
TXN202505120167,ACC97893095,CUST335467528965778580873694094787317748995,964.86,EUR,PayPal,Subscription,2025-05-12T10:13:55Z,Egypt,Cairo,Carrefour,Cancelled
TXN202505120168,ACC65865126,CUST87738211661428123554186732600783757434,291.61,EGP,PayPal,Online Purchase,2025-05-12T10:14:00Z,Germany,Berlin,DigitalStore,Pending
TXN202505120169,ACC82727337,CUST317830621316605686986646520249677655779,3813.98,EGP,Cash,Online Purchase,2025-05-12T10:14:05Z,Germany,Berlin,Carrefour,Completed
TXN202505120170,ACC46878255,CUST333620176210831104726327721148833975179,362.62,EUR,Cash,Subscription,2025-05-12T10:14:10Z,Germany,Berlin,Apple,Cancelled
TXN202505120171,ACC77149193,CUST259345764183809141806830443925360135351,4179.31,EGP,CreditCard,Mobile Payment,2025-05-12T10:14:15Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505120172,ACC16302850,CUST5280722667629339526080566479358558246,1496.37,EGP,CreditCard,Mobile Payment,2025-05-12T10:14:20Z,Germany,Berlin,Carrefour,Completed
TXN202505120173,ACC73184651,CUST62325436150365916689850547830606136358,3983.22,EGP,Cash,Online Purchase,2025-05-12T10:14:25Z,UAE,Dubai,Apple,Completed
TXN202505120174,ACC30463302,CUST87546352583299792015146190499418144852,4650.87,USD,PayPal,Mobile Payment,2025-05-12T10:14:30Z,Egypt,Cairo,DigitalStore,Pending
TXN202505120175,ACC62414013,CUST333620176210831104726327721148833975179,2320.73,USD,Cash,Online Purchase,2025-05-12T10:14:35Z,USA,New York,QuickBuy,Completed
TXN202505120176,ACC86367965,CUST138414752689481705436006012858657628704,2773.27,USD,CreditCard,POS,2025-05-12T10:14:40Z,UAE,Dubai,eBay,Pending
TXN202505120177,ACC17252502,CUST157646704410325706591379063078425588882,3460.12,EGP,DebitCard,Online Purchase,2025-05-12T10:14:45Z,USA,New York,DigitalStore,Cancelled
TXN202505120178,ACC72630968,CUST220523443530817079432568889053874516728,3981.88,AED,Cash,POS,2025-05-12T10:14:50Z,UAE,Dubai,Amazon,Cancelled
TXN202505120179,ACC12565601,CUST68086071343199966454584873547556507645,2105.36,EGP,DebitCard,Subscription,2025-05-12T10:14:55Z,Germany,Berlin,Netflix,Pending
TXN202505120180,ACC32750802,CUST333620176210831104726327721148833975179,1809.85,EUR,DebitCard,POS,2025-05-12T10:15:00Z,Germany,Berlin,DigitalStore,Pending
TXN202505120181,ACC70436006,CUST90762244950186547412154427860656646921,2529.84,USD,DebitCard,Subscription,2025-05-12T10:15:05Z,UAE,Dubai,Apple,Pending
TXN202505120182,ACC36197996,CUST259345764183809141806830443925360135351,521.72,EUR,PayPal,Online Purchase,2025-05-12T10:15:10Z,Germany,Berlin,QuickBuy,Completed
TXN202505120183,ACC99445725,CUST8011811442655679324305209319179290798,66.4,AED,PayPal,POS,2025-05-12T10:15:15Z,Germany,Berlin,eBay,Completed
TXN202505120184,ACC36645841,CUST287562380539522774859584348079587263077,1403.26,AED,Cash,Online Purchase,2025-05-12T10:15:20Z,USA,New York,QuickBuy,Cancelled
TXN202505120185,ACC58953206,CUST333620176210831104726327721148833975179,280.94,EUR,Cash,Mobile Payment,2025-05-12T10:15:25Z,Germany,Berlin,Netflix,Completed
TXN202505120186,ACC61279048,CUST21206049796923637804850517816520600783,3140.58,AED,DebitCard,Mobile Payment,2025-05-12T10:15:30Z,UAE,Dubai,eBay,Completed
TXN202505120187,ACC27922058,CUST15402238544151701151244992274655444397,295.96,USD,Cash,Mobile Payment,2025-05-12T10:15:35Z,UAE,Dubai,Walmart,Pending
TXN202505120188,ACC78629615,CUST21206049796923637804850517816520600783,2716.93,USD,DebitCard,Subscription,2025-05-12T10:15:40Z,USA,New York,QuickBuy,Cancelled
TXN202505120189,ACC11091506,CUST71559236905655398519693496149321816170,4738.62,EUR,Cash,Subscription,2025-05-12T10:15:45Z,Germany,Berlin,Apple,Completed
TXN202505120190,ACC74656481,CUST333620176210831104726327721148833975179,4632.81,EGP,DebitCard,Online Purchase,2025-05-12T10:15:50Z,Germany,Berlin,Amazon,Pending
TXN202505120191,ACC56505440,CUST238521612287154569893422242780588377278,1650.13,USD,Cash,Subscription,2025-05-12T10:15:55Z,UAE,Dubai,Apple,Pending
TXN202505120192,ACC34187029,CUST287753791850555959581663569643061928701,836.79,EUR,CreditCard,Mobile Payment,2025-05-12T10:16:00Z,Germany,Berlin,Apple,Cancelled
TXN202505120193,ACC38562597,CUST214146896750716037904103224137095538942,2752.35,AED,PayPal,Mobile Payment,2025-05-12T10:16:05Z,Egypt,Cairo,Netflix,Completed
TXN202505120194,ACC49243673,CUST133263605557874012913875461868819084666,4012.34,AED,PayPal,Mobile Payment,2025-05-12T10:16:10Z,UAE,Dubai,QuickBuy,Cancelled
TXN202505120195,ACC36293085,CUST333620176210831104726327721148833975179,3254.02,AED,DebitCard,Mobile Payment,2025-05-12T10:16:15Z,Germany,Berlin,DigitalStore,Pending
TXN202505120196,ACC71805888,CUST260891525990560878853783872790128971588,188.06,AED,PayPal,Subscription,2025-05-12T10:16:20Z,Egypt,Cairo,Walmart,Cancelled
TXN202505120197,ACC92903037,CUST326603577279946535672249054627595603334,4751.0,AED,CreditCard,Online Purchase,2025-05-12T10:16:25Z,Germany,Berlin,Apple,Cancelled
TXN202505120198,ACC76390072,CUST192631238038600058640212841410827608421,2856.81,EGP,Cash,Mobile Payment,2025-05-12T10:16:30Z,UAE,Dubai,QuickBuy,Cancelled
TXN202505120199,ACC62105492,CUST8011811442655679324305209319179290798,1509.55,EGP,DebitCard,POS,2025-05-12T10:16:35Z,Germany,Berlin,eBay,Cancelled
TXN202505120200,ACC14393587,CUST333620176210831104726327721148833975179,2169.52,EUR,PayPal,POS,2025-05-12T10:16:40Z,USA,New York,Carrefour,Pending
TXN202505120201,ACC66732589,CUST47022733794238672543640327092072202710,1756.38,EGP,Cash,Mobile Payment,2025-05-12T10:16:45Z,UAE,Dubai,eBay,Completed
TXN202505120202,ACC83527974,CUST319434232672019315853838748738262672179,3711.72,EUR,CreditCard,POS,2025-05-12T10:16:50Z,USA,New York,QuickBuy,Cancelled
TXN202505120203,ACC27816952,CUST27212312953779853812001329568581165066,302.0,EUR,CreditCard,Online Purchase,2025-05-12T10:16:55Z,UAE,Dubai,Walmart,Pending
TXN202505120204,ACC96715756,CUST208345683169404825068763427264797936400,738.18,EGP,CreditCard,Mobile Payment,2025-05-12T10:17:00Z,UAE,Dubai,QuickBuy,Completed
TXN202505120205,ACC39446978,CUST333620176210831104726327721148833975179,4202.71,EGP,DebitCard,Mobile Payment,2025-05-12T10:17:05Z,Germany,Berlin,eBay,Completed
TXN202505120206,ACC77316469,CUST162382143894557892814261440215137633238,3554.97,USD,PayPal,POS,2025-05-12T10:17:10Z,Germany,Berlin,eBay,Pending
TXN202505120207,ACC41067394,CUST89219390567230209452347506632527624121,620.01,EUR,CreditCard,POS,2025-05-12T10:17:15Z,Germany,Berlin,Apple,Cancelled
TXN202505120208,ACC83406800,CUST62325436150365916689850547830606136358,2385.05,EUR,PayPal,POS,2025-05-12T10:17:20Z,USA,New York,Carrefour,Cancelled
TXN202505120209,ACC53680555,CUST204733682863161541988890127078319978055,1953.86,EUR,CreditCard,Mobile Payment,2025-05-12T10:17:25Z,UAE,Dubai,Netflix,Pending
TXN202505120210,ACC69995800,CUST333620176210831104726327721148833975179,1710.69,AED,CreditCard,Mobile Payment,2025-05-12T10:17:30Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505120211,ACC51273531,CUST287562380539522774859584348079587263077,922.37,EGP,DebitCard,Subscription,2025-05-12T10:17:35Z,USA,New York,DigitalStore,Pending
TXN202505120212,ACC85749482,CUST293976141921993353649939699050996614504,3147.39,USD,Cash,POS,2025-05-12T10:17:40Z,UAE,Dubai,QuickBuy,Completed
TXN202505120213,ACC10155185,CUST47022733794238672543640327092072202710,3736.96,EGP,Cash,Online Purchase,2025-05-12T10:17:45Z,Egypt,Cairo,Netflix,Pending
TXN202505120214,ACC17747279,CUST326603577279946535672249054627595603334,1840.16,EGP,CreditCard,Mobile Payment,2025-05-12T10:17:50Z,Egypt,Cairo,Walmart,Cancelled
TXN202505120215,ACC30999313,CUST333620176210831104726327721148833975179,3691.69,USD,CreditCard,Online Purchase,2025-05-12T10:17:55Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505120216,ACC49441623,CUST312045130248503331834344715503641743137,779.12,EUR,DebitCard,POS,2025-05-12T10:18:00Z,Egypt,Cairo,Walmart,Pending
TXN202505120217,ACC80279511,CUST238521612287154569893422242780588377278,4528.29,USD,PayPal,POS,2025-05-12T10:18:05Z,UAE,Dubai,Amazon,Cancelled
TXN202505120218,ACC38714104,CUST204035186640687617275739630027624436383,2242.46,EUR,PayPal,Mobile Payment,2025-05-12T10:18:10Z,Egypt,Cairo,Carrefour,Completed
TXN202505120219,ACC90603478,CUST204733682863161541988890127078319978055,2019.33,AED,CreditCard,Subscription,2025-05-12T10:18:15Z,Germany,Berlin,Netflix,Cancelled
TXN202505120220,ACC99503105,CUST333620176210831104726327721148833975179,4309.24,EUR,CreditCard,POS,2025-05-12T10:18:20Z,USA,New York,QuickBuy,Completed
TXN202505120221,ACC77487333,CUST100848997980737203621178664354283594230,1849.18,EUR,CreditCard,Subscription,2025-05-12T10:18:25Z,UAE,Dubai,Walmart,Pending
TXN202505120222,ACC84314006,CUST145079308697599631407650434537195698016,1634.92,AED,DebitCard,POS,2025-05-12T10:18:30Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505120223,ACC13231902,CUST145079308697599631407650434537195698016,3446.86,AED,PayPal,POS,2025-05-12T10:18:35Z,Germany,Berlin,DigitalStore,Pending
TXN202505120224,ACC65738025,CUST47022733794238672543640327092072202710,890.98,AED,PayPal,Mobile Payment,2025-05-12T10:18:40Z,UAE,Dubai,Netflix,Completed
TXN202505120225,ACC33286605,CUST333620176210831104726327721148833975179,4296.79,AED,PayPal,Subscription,2025-05-12T10:18:45Z,USA,New York,QuickBuy,Pending
TXN202505120226,ACC84172475,CUST62325436150365916689850547830606136358,1040.19,USD,Cash,Mobile Payment,2025-05-12T10:18:50Z,Egypt,Cairo,Walmart,Cancelled
TXN202505120227,ACC97046988,CUST293976141921993353649939699050996614504,3681.79,EUR,CreditCard,POS,2025-05-12T10:18:55Z,Egypt,Cairo,Amazon,Pending
TXN202505120228,ACC85723867,CUST262760059733763092305714585656477329356,2556.58,AED,DebitCard,Online Purchase,2025-05-12T10:19:00Z,USA,New York,Carrefour,Pending
TXN202505120229,ACC90959555,CUST64865140672940579043102388613281800489,4499.81,EUR,CreditCard,Subscription,2025-05-12T10:19:05Z,Egypt,Cairo,Walmart,Completed
TXN202505120230,ACC98966778,CUST333620176210831104726327721148833975179,3119.21,EUR,CreditCard,Online Purchase,2025-05-12T10:19:10Z,Egypt,Cairo,eBay,Cancelled
TXN202505120231,ACC40775642,CUST257242719244557157817912071798146278485,2851.07,EGP,Cash,Mobile Payment,2025-05-12T10:19:15Z,UAE,Dubai,Carrefour,Pending
TXN202505120232,ACC38421248,CUST291663900939964335384248672688566369703,3205.96,EGP,CreditCard,Online Purchase,2025-05-12T10:19:20Z,Germany,Berlin,DigitalStore,Pending
TXN202505120233,ACC75931472,CUST37648854355278832597147570063541047850,4477.13,EUR,Cash,Online Purchase,2025-05-12T10:19:25Z,Egypt,Cairo,QuickBuy,Pending
TXN202505120234,ACC25070898,CUST5280722667629339526080566479358558246,227.86,EUR,Cash,Subscription,2025-05-12T10:19:30Z,Egypt,Cairo,Apple,Cancelled
TXN202505120235,ACC46394909,CUST333620176210831104726327721148833975179,2018.65,AED,PayPal,Subscription,2025-05-12T10:19:35Z,Germany,Berlin,Apple,Completed
TXN202505120236,ACC49639155,CUST319242732645839911977940852172698094369,1825.09,USD,Cash,Online Purchase,2025-05-12T10:19:40Z,Germany,Berlin,Amazon,Pending
TXN202505120237,ACC67600209,CUST312045130248503331834344715503641743137,1361.92,EGP,DebitCard,POS,2025-05-12T10:19:45Z,UAE,Dubai,Netflix,Cancelled
TXN202505120238,ACC21384448,CUST239076043056294009658479384624614306053,814.41,EUR,CreditCard,Subscription,2025-05-12T10:19:50Z,USA,New York,eBay,Pending
TXN202505120239,ACC17279699,CUST64865140672940579043102388613281800489,3466.49,EUR,PayPal,Subscription,2025-05-12T10:19:55Z,Egypt,Cairo,eBay,Cancelled
TXN202505120240,ACC90159286,CUST333620176210831104726327721148833975179,608.6,EGP,DebitCard,Subscription,2025-05-12T10:20:00Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505120241,ACC44424355,CUST287562380539522774859584348079587263077,695.72,AED,DebitCard,POS,2025-05-12T10:20:05Z,Egypt,Cairo,Amazon,Cancelled
TXN202505120242,ACC49331516,CUST157646704410325706591379063078425588882,3355.49,USD,Cash,Online Purchase,2025-05-12T10:20:10Z,USA,New York,Carrefour,Completed
TXN202505120243,ACC82947853,CUST192631238038600058640212841410827608421,1791.9,EUR,Cash,Online Purchase,2025-05-12T10:20:15Z,UAE,Dubai,Apple,Cancelled
TXN202505120244,ACC58204455,CUST328831569523420234198124080826549887988,3562.25,EGP,CreditCard,Online Purchase,2025-05-12T10:20:20Z,Germany,Berlin,DigitalStore,Completed
TXN202505120245,ACC81656942,CUST333620176210831104726327721148833975179,4280.93,EUR,Cash,Subscription,2025-05-12T10:20:25Z,UAE,Dubai,Carrefour,Cancelled
TXN202505120246,ACC87099293,CUST90762244950186547412154427860656646921,4739.52,USD,PayPal,Mobile Payment,2025-05-12T10:20:30Z,Egypt,Cairo,QuickBuy,Pending
TXN202505120247,ACC15467274,CUST157646704410325706591379063078425588882,3333.26,AED,CreditCard,POS,2025-05-12T10:20:35Z,Egypt,Cairo,Amazon,Cancelled
TXN202505120248,ACC26642075,CUST148135616557918275025078558754371163233,2144.54,USD,CreditCard,Online Purchase,2025-05-12T10:20:40Z,USA,New York,QuickBuy,Pending
TXN202505120249,ACC54037962,CUST8011811442655679324305209319179290798,2537.02,AED,CreditCard,Mobile Payment,2025-05-12T10:20:45Z,UAE,Dubai,DigitalStore,Completed
TXN202505120250,ACC17329720,CUST333620176210831104726327721148833975179,3426.0,EGP,DebitCard,Mobile Payment,2025-05-12T10:20:50Z,Germany,Berlin,Amazon,Pending
TXN202505120251,ACC62669797,CUST23201754423621628719094765351501962484,1426.82,USD,PayPal,POS,2025-05-12T10:20:55Z,Germany,Berlin,QuickBuy,Cancelled
TXN202505120252,ACC60325955,CUST148271803503420219596300862710675606674,1092.08,EGP,CreditCard,Subscription,2025-05-12T10:21:00Z,Germany,Berlin,QuickBuy,Completed
TXN202505120253,ACC43946108,CUST335467528965778580873694094787317748995,1185.02,EUR,DebitCard,POS,2025-05-12T10:21:05Z,Egypt,Cairo,Amazon,Pending
TXN202505120254,ACC30543780,CUST2640165874394549407959613996352405467,1567.98,USD,DebitCard,Subscription,2025-05-12T10:21:10Z,UAE,Dubai,QuickBuy,Completed
TXN202505120255,ACC13869264,CUST333620176210831104726327721148833975179,4263.26,EGP,PayPal,Online Purchase,2025-05-12T10:21:15Z,UAE,Dubai,Apple,Pending
TXN202505120256,ACC35633344,CUST119574784304005297251506055636020828763,3375.83,EUR,Cash,POS,2025-05-12T10:21:20Z,Germany,Berlin,Carrefour,Pending
TXN202505120257,ACC82021527,CUST289991132455881510188592003124332087632,3114.9,EGP,Cash,POS,2025-05-12T10:21:25Z,USA,New York,Carrefour,Cancelled
TXN202505120258,ACC12873445,CUST262760059733763092305714585656477329356,80.1,USD,Cash,Subscription,2025-05-12T10:21:30Z,Egypt,Cairo,Carrefour,Completed
TXN202505120259,ACC35112318,CUST100848997980737203621178664354283594230,3698.93,EUR,CreditCard,Mobile Payment,2025-05-12T10:21:35Z,Germany,Berlin,Netflix,Cancelled
TXN202505120260,ACC53314913,CUST333620176210831104726327721148833975179,2374.09,EUR,DebitCard,POS,2025-05-12T10:21:40Z,UAE,Dubai,QuickBuy,Completed
TXN202505120261,ACC23843792,CUST177434496909907153512899724883019450242,1421.13,EGP,Cash,Online Purchase,2025-05-12T10:21:45Z,USA,New York,Amazon,Pending
TXN202505120262,ACC36799719,CUST133263605557874012913875461868819084666,729.11,USD,Cash,Online Purchase,2025-05-12T10:21:50Z,Germany,Berlin,eBay,Completed
TXN202505120263,ACC56192020,CUST177445190175516559848478784793203750290,3033.6,AED,Cash,Mobile Payment,2025-05-12T10:21:55Z,Germany,Berlin,Amazon,Cancelled
TXN202505120264,ACC23817857,CUST246654374240647226312171061192607027324,1304.08,EGP,Cash,Subscription,2025-05-12T10:22:00Z,UAE,Dubai,Carrefour,Pending
TXN202505120265,ACC27459801,CUST333620176210831104726327721148833975179,1380.2,USD,CreditCard,POS,2025-05-12T10:22:05Z,Egypt,Cairo,QuickBuy,Completed
TXN202505120266,ACC78197024,CUST312045130248503331834344715503641743137,4093.63,EGP,CreditCard,POS,2025-05-12T10:22:10Z,UAE,Dubai,Walmart,Cancelled
TXN202505120267,ACC97159041,CUST246654374240647226312171061192607027324,2435.48,USD,CreditCard,Mobile Payment,2025-05-12T10:22:15Z,Egypt,Cairo,Netflix,Cancelled
TXN202505120268,ACC70075336,CUST204035186640687617275739630027624436383,2048.41,USD,DebitCard,Subscription,2025-05-12T10:22:20Z,Egypt,Cairo,DigitalStore,Completed
TXN202505120269,ACC62438849,CUST192631238038600058640212841410827608421,3605.03,AED,DebitCard,Subscription,2025-05-12T10:22:25Z,USA,New York,DigitalStore,Cancelled
TXN202505120270,ACC86566482,CUST333620176210831104726327721148833975179,2568.02,USD,DebitCard,Mobile Payment,2025-05-12T10:22:30Z,Germany,Berlin,DigitalStore,Completed
TXN202505120271,ACC37224457,CUST207558164342069761625056452032065322398,1018.34,USD,DebitCard,Mobile Payment,2025-05-12T10:22:35Z,UAE,Dubai,eBay,Pending
TXN202505120272,ACC69534219,CUST115699183046934657894175437146802234190,2897.53,USD,CreditCard,POS,2025-05-12T10:22:40Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505120273,ACC16784787,CUST293976141921993353649939699050996614504,361.78,EUR,DebitCard,Subscription,2025-05-12T10:22:45Z,USA,New York,Carrefour,Cancelled
TXN202505120274,ACC38536989,CUST71721635929854501763915523594004081546,2603.85,USD,PayPal,POS,2025-05-12T10:22:50Z,Egypt,Cairo,QuickBuy,Pending
TXN202505120275,ACC53311853,CUST333620176210831104726327721148833975179,450.75,EGP,Cash,Mobile Payment,2025-05-12T10:22:55Z,UAE,Dubai,Apple,Completed
TXN202505120276,ACC48606246,CUST312045130248503331834344715503641743137,985.5,AED,DebitCard,Subscription,2025-05-12T10:23:00Z,UAE,Dubai,eBay,Completed
TXN202505120277,ACC77867095,CUST87546352583299792015146190499418144852,4067.49,USD,Cash,POS,2025-05-12T10:23:05Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505120278,ACC72688838,CUST8011811442655679324305209319179290798,562.58,EGP,PayPal,Mobile Payment,2025-05-12T10:23:10Z,Germany,Berlin,Carrefour,Completed
TXN202505120279,ACC43866224,CUST260499653260454752860000947065854541795,262.77,EGP,CreditCard,Subscription,2025-05-12T10:23:15Z,UAE,Dubai,eBay,Cancelled
TXN202505120280,ACC80686703,CUST333620176210831104726327721148833975179,680.66,USD,DebitCard,POS,2025-05-12T10:23:20Z,Egypt,Cairo,Apple,Cancelled
TXN202505120281,ACC30967984,CUST238521612287154569893422242780588377278,3960.46,EGP,CreditCard,Mobile Payment,2025-05-12T10:23:25Z,UAE,Dubai,DigitalStore,Pending
TXN202505120282,ACC52109707,CUST317830621316605686986646520249677655779,4989.53,USD,DebitCard,Subscription,2025-05-12T10:23:30Z,Egypt,Cairo,eBay,Cancelled
TXN202505120283,ACC14306835,CUST326603577279946535672249054627595603334,1481.15,EUR,PayPal,Mobile Payment,2025-05-12T10:23:35Z,USA,New York,Apple,Completed
TXN202505120284,ACC67113045,CUST240530189831562938813699409766631275632,934.63,EGP,Cash,Online Purchase,2025-05-12T10:23:40Z,UAE,Dubai,QuickBuy,Pending
TXN202505120285,ACC75504415,CUST333620176210831104726327721148833975179,2389.78,USD,Cash,Online Purchase,2025-05-12T10:23:45Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505120286,ACC99502763,CUST12015145080041605766035150770235740108,2006.21,AED,CreditCard,Online Purchase,2025-05-12T10:23:50Z,Germany,Berlin,QuickBuy,Completed
TXN202505120287,ACC89642467,CUST174785069734538588987580149610183591545,1296.64,EUR,PayPal,Subscription,2025-05-12T10:23:55Z,UAE,Dubai,Walmart,Completed
TXN202505120288,ACC42193747,CUST87738211661428123554186732600783757434,3104.58,USD,DebitCard,Mobile Payment,2025-05-12T10:24:00Z,UAE,Dubai,Apple,Completed
TXN202505120289,ACC14570037,CUST252139722657156600486057353112915947890,3123.1,EGP,Cash,Online Purchase,2025-05-12T10:24:05Z,Egypt,Cairo,Apple,Pending
